chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
10	103350000	103550000	10	103350000	103550000	255,255,0	1.4282	0.06333	0.085774	0.75	0.77
10	6240000	6440000	10	6240000	6440000	255,255,0	1.1619	0.050156	0.098077	0.65	0.79
10	93240000	93470000	10	93240000	93470000	255,255,0	1.3086	0.076184	0.071737	0.65909	0.73485
10	7920000	8090000	10	7920000	8090000	255,255,0	1.1198	0.074977	0.070993	0.65278	0.70833
10	96080000	96290000	10	96080000	96290000	255,255,0	0.88977	0.062431	0.083434	0.5	0.51818
10	84550000	84740000	10	84550000	84740000	255,255,0	1.1963	0.078584	0.067126	0.72222	0.63333
10	120960000	121180000	10	120960000	121180000	255,255,0	1.3804	0.079444	0.06524	0.79339	0.7438
10	105460000	105640000	10	105460000	105640000	255,255,0	1.338	0.075002	0.069361	0.74074	0.64198
10	61380000	61570000	10	61380000	61570000	255,255,0	0.99995	0.061892	0.08189	0.7	0.61111
10	17300000	17490000	10	17300000	17490000	255,255,0	1.0013	0.086575	0.056285	0.72222	0.54444
10	78080000	78310000	10	78080000	78310000	255,255,0	0.86863	0.070918	0.070224	0.52273	0.64394
10	90320000	90580000	10	90320000	90580000	255,255,0	1.3128	0.069421	0.070972	0.65089	0.7574
10	99670000	99860000	10	99670000	99860000	255,255,0	1.2382	0.068451	0.07189	0.67778	0.65556
10	119300000	119540000	10	119300000	119540000	255,255,0	1.1527	0.07701	0.062634	0.78472	0.53472
10	116060000	116210000	10	116060000	116210000	255,255,0	1.0926	0.065018	0.073547	0.625	0.58929
10	123690000	123930000	10	123690000	123930000	255,255,0	1.0689	0.069141	0.069409	0.70139	0.5625
10	63810000	64010000	10	63810000	64010000	255,255,0	1.085	0.065033	0.072755	0.61	0.79
10	82130000	82300000	10	82130000	82300000	255,255,0	1.0761	0.081905	0.055423	0.625	0.625
10	32320000	32500000	10	32320000	32500000	255,255,0	0.91095	0.066604	0.069759	0.59259	0.5679
10	32120000	32310000	10	32120000	32310000	255,255,0	1.1508	0.080061	0.056068	0.7	0.7
10	104670000	104840000	10	104670000	104840000	255,255,0	1.1558	0.071125	0.064889	0.51389	0.70833
10	50610000	50740000	10	50610000	50740000	255,255,0	0.79805	0.055148	0.080834	0.5	0.5
10	72320000	72530000	10	72320000	72530000	255,255,0	1.1565	0.065711	0.067604	0.75455	0.68182
10	21360000	21560000	10	21360000	21560000	255,255,0	1.1934	0.057256	0.07558	0.67	0.77
10	10780000	10990000	10	10780000	10990000	255,255,0	0.76899	0.070246	0.062102	0.5	0.5697
10	114710000	114890000	10	114710000	114890000	255,255,0	1.2559	0.044673	0.087269	0.61728	0.74074
10	76860000	77000000	10	76860000	77000000	255,255,0	0.80262	0.063219	0.067183	0.53061	0.53061
10	64370000	64570000	10	64370000	64570000	255,255,0	1.144	0.069636	0.059212	0.73	0.71
10	73650000	73830000	10	73650000	73830000	255,255,0	0.82752	0.07197	0.056661	0.5463	0.5463
10	115890000	116050000	10	115890000	116050000	255,255,0	1.0123	0.079291	0.04864	0.67188	0.51562
10	3820000	3950000	10	3820000	3950000	255,255,0	0.76161	0.10071	0.025697	0.5	0.5
10	98590000	98760000	10	98590000	98760000	255,255,0	0.99445	0.049609	0.076519	0.54167	0.59722
10	24270000	24480000	10	24270000	24480000	255,255,0	1.0362	0.070451	0.054595	0.57273	0.75455
10	21570000	21790000	10	21570000	21790000	255,255,0	1.3315	0.066338	0.058666	0.82645	0.76033
10	90580000	90770000	10	90580000	90770000	255,255,0	0.93795	0.064538	0.060369	0.54444	0.54444
10	93840000	94060000	10	93840000	94060000	255,255,0	1.4639	0.074428	0.048151	0.82645	0.69421
10	101640000	101810000	10	101640000	101810000	255,255,0	1.1027	0.070076	0.052467	0.68056	0.56944
10	23820000	23990000	10	23820000	23990000	255,255,0	0.82828	0.054698	0.067701	0.54167	0.54167
10	103060000	103230000	10	103060000	103230000	255,255,0	0.8612	0.066682	0.055224	0.51389	0.51389
10	27660000	27840000	10	27660000	27840000	255,255,0	1.0555	0.06183	0.059062	0.74074	0.59259
10	73830000	74000000	10	73830000	74000000	255,255,0	0.88344	0.043144	0.077493	0.625	0.59722
10	70290000	70490000	10	70290000	70490000	255,255,0	1.1966	0.059345	0.061256	0.75	0.75
10	94400000	94610000	10	94400000	94610000	255,255,0	0.96935	0.058418	0.060888	0.53636	0.60909
10	33300000	33470000	10	33300000	33470000	255,255,0	1.0698	0.063662	0.055001	0.68056	0.65278
10	21850000	22030000	10	21850000	22030000	255,255,0	0.82271	0.062921	0.05511	0.59426	0.52426
10	112500000	112660000	10	112500000	112660000	255,255,0	1.0164	0.045523	0.070458	0.51562	0.64062
10	104870000	105030000	10	104870000	105030000	255,255,0	1.0773	0.054474	0.059543	0.60938	0.60938
10	23020000	23220000	10	23020000	23220000	255,255,0	0.81235	0.045498	0.067572	0.51	0.61
10	74620000	74800000	10	74620000	74800000	255,255,0	0.82424	0.060856	0.049808	0.59259	0.54321
10	76570000	76780000	10	76570000	76780000	255,255,0	1.02	0.043421	0.064585	0.59091	0.71818
10	90180000	90320000	10	90180000	90320000	255,255,0	1.0252	0.04475	0.062595	0.54416	0.58562
10	63650000	63810000	10	63650000	63810000	255,255,0	0.7767	0.052605	0.053795	0.51562	0.51562
10	75010000	75170000	10	75010000	75170000	255,255,0	0.76575	0.065244	0.040838	0.52222	0.5
10	60540000	60710000	10	60540000	60710000	255,255,0	0.84212	0.055543	0.049865	0.56944	0.59722
10	32500000	32660000	10	32500000	32660000	255,255,0	0.90922	0.04311	0.062184	0.57812	0.60938
10	126850000	127040000	10	126850000	127040000	255,255,0	0.96237	0.057099	0.047558	0.67778	0.52222
10	102790000	102920000	10	102790000	102920000	255,255,0	0.86227	0.057308	0.046882	0.5	0.5
10	120630000	120790000	10	120630000	120790000	255,255,0	1.0007	0.027905	0.076244	0.51562	0.67188
10	123510000	123670000	10	123510000	123670000	255,255,0	0.94946	0.038632	0.060921	0.57812	0.60938
10	76020000	76170000	10	76020000	76170000	255,255,0	0.85954	0.070379	0.025349	0.625	0.51786
10	112360000	112500000	10	112360000	112500000	255,255,0	0.91817	0.064965	0.030023	0.57143	0.57143
10	24490000	24650000	10	24490000	24650000	255,255,0	0.99957	0.057165	0.032979	0.67188	0.60938
11	29420000	30980000	11	29420000	30980000	255,255,0	0.43127	0.40851	0.41192	0.50066	0.45102
11	108010000	109810000	11	108010000	109810000	255,255,0	0.24526	0.40363	0.39783	0.40815	0.40173
11	79320000	81060000	11	79320000	81060000	255,255,0	0.50995	0.36495	0.37741	0.40045	0.51975
11	20660000	22190000	11	20660000	22190000	255,255,0	0.67612	0.34619	0.37951	0.60407	0.51316
11	79400000	80960000	11	79400000	80960000	255,255,0	0.62056	0.34324	0.34224	0.41486	0.5618
11	2200000	2940000	11	2200000	2940000	255,255,0	0.54637	0.29822	0.30758	0.41782	0.56684
11	83540000	84250000	11	83540000	84250000	255,255,0	0.26075	0.27488	0.30406	0.40556	0.40317
11	41460000	42610000	11	41460000	42610000	255,255,0	0.88542	0.28631	0.26719	0.62432	0.61222
11	27670000	29370000	11	27670000	29370000	255,255,0	1.3146	0.27145	0.27161	0.71931	0.69024
11	84450000	85300000	11	84450000	85300000	255,255,0	1.132	0.22316	0.20863	0.66944	0.78461
11	132950000	133720000	11	132950000	133720000	255,255,0	1.2257	0.18989	0.23973	0.79217	0.69973
11	81320000	81960000	11	81320000	81960000	255,255,0	0.8433	0.2097	0.21488	0.72266	0.50781
11	14540000	15260000	11	14540000	15260000	255,255,0	1.0861	0.20567	0.21773	0.78549	0.54552
11	108560000	109720000	11	108560000	109720000	255,255,0	1.2943	0.19299	0.20736	0.75416	0.68371
11	15790000	16650000	11	15790000	16650000	255,255,0	1.2802	0.19405	0.19536	0.62845	0.79719
11	79950000	80750000	11	79950000	80750000	255,255,0	1.0921	0.18242	0.19021	0.47813	0.7375
11	29460000	30100000	11	29460000	30100000	255,255,0	1.3423	0.16786	0.19416	0.83105	0.5957
11	120360000	121080000	11	120360000	121080000	255,255,0	1.1057	0.15862	0.17677	0.72685	0.59336
11	130880000	131550000	11	130880000	131550000	255,255,0	1.4402	0.15675	0.16158	0.83244	0.76203
11	110320000	111130000	11	110320000	111130000	255,255,0	1.6367	0.14511	0.14302	0.82561	0.82988
11	57590000	58290000	11	57590000	58290000	255,255,0	1.4736	0.11527	0.11831	0.85551	0.80245
11	3860000	4120000	11	3860000	4120000	255,255,0	1.7331	0.08873	0.11093	0.85207	0.86391
11	57090000	57440000	11	57090000	57440000	255,255,0	1.2472	0.099266	0.10033	0.76797	0.71569
11	126470000	126880000	11	126470000	126880000	255,255,0	1.0838	0.093169	0.10572	0.67381	0.65476
11	26770000	27180000	11	26770000	27180000	255,255,0	1.4694	0.097223	0.10157	0.75952	0.82619
11	130410000	130740000	11	130410000	130740000	255,255,0	1.3047	0.10511	0.093568	0.53309	0.86397
11	117290000	117650000	11	117290000	117650000	255,255,0	1.3759	0.11418	0.08425	0.82407	0.66358
11	88320000	88590000	11	88320000	88590000	255,255,0	0.95284	0.11606	0.082351	0.63874	0.56103
11	111450000	111720000	11	111450000	111720000	255,255,0	1.1882	0.10274	0.09531	0.65385	0.67582
11	60700000	60900000	11	60700000	60900000	255,255,0	0.90415	0.061032	0.13641	0.61	0.5
11	70310000	70590000	11	70310000	70590000	255,255,0	1.2286	0.11506	0.082187	0.80751	0.57033
11	128140000	128510000	11	128140000	128510000	255,255,0	0.85057	0.11373	0.082997	0.5117	0.62865
11	70870000	71170000	11	70870000	71170000	255,255,0	1.1415	0.0896	0.10705	0.65337	0.65589
11	102590000	102830000	11	102590000	102830000	255,255,0	1.1923	0.084885	0.11176	0.84028	0.59028
11	64250000	64470000	11	64250000	64470000	255,255,0	1.0329	0.070347	0.12622	0.56198	0.64463
11	102580000	102930000	11	102580000	102930000	255,255,0	1.456	0.088191	0.10816	0.85294	0.76797
11	85730000	85960000	11	85730000	85960000	255,255,0	1.3863	0.096886	0.099353	0.75	0.7803
11	121520000	121970000	11	121520000	121970000	255,255,0	1.2558	0.09637	0.099766	0.87945	0.55929
11	122450000	122720000	11	122450000	122720000	255,255,0	1.301	0.099052	0.096954	0.84066	0.5989
11	95540000	96160000	11	95540000	96160000	255,255,0	1.8262	0.11331	0.082175	0.89074	0.95213
11	20170000	20380000	11	20170000	20380000	255,255,0	1.331	0.094039	0.10115	0.67727	0.77273
11	111140000	111320000	11	111140000	111320000	255,255,0	1.3686	0.099697	0.093663	0.71605	0.71605
11	82610000	82870000	11	82610000	82870000	255,255,0	1.0529	0.07695	0.11617	0.73373	0.52071
11	76420000	76820000	11	76420000	76820000	255,255,0	1.249	0.093201	0.09991	0.7675	0.6075
11	122940000	123140000	11	122940000	123140000	255,255,0	1.3595	0.10127	0.091664	0.79	0.69
11	90010000	90190000	11	90010000	90190000	255,255,0	0.75048	0.11535	0.077584	0.54321	0.51852
11	43570000	43890000	11	43570000	43890000	255,255,0	0.99218	0.10537	0.087552	0.55319	0.65522
11	94890000	95490000	11	94890000	95490000	255,255,0	1.6526	0.091291	0.10134	0.89889	0.92222
11	125790000	126080000	11	125790000	126080000	255,255,0	1.3674	0.089714	0.10183	0.79223	0.69261
11	121140000	121480000	11	121140000	121480000	255,255,0	1.5231	0.10246	0.088822	0.71972	0.88581
11	71320000	71460000	11	71320000	71460000	255,255,0	1.042	0.090621	0.099838	0.57143	0.57143
11	113890000	114140000	11	113890000	114140000	255,255,0	1.5096	0.092478	0.097709	0.67308	0.85256
11	90770000	91000000	11	90770000	91000000	255,255,0	0.79911	0.065958	0.12416	0.50758	0.56818
11	35020000	35220000	11	35020000	35220000	255,255,0	1.3952	0.1164	0.073679	0.7317	0.70751
11	77400000	77760000	11	77400000	77760000	255,255,0	1.4249	0.096644	0.093307	0.75617	0.75617
11	101390000	101680000	11	101390000	101680000	255,255,0	0.87166	0.086329	0.10346	0.52857	0.60476
11	58390000	58680000	11	58390000	58680000	255,255,0	1.0152	0.11171	0.077891	0.7408	0.51279
11	78400000	78690000	11	78400000	78690000	255,255,0	1.2103	0.10542	0.083501	0.78179	0.55798
11	61550000	61880000	11	61550000	61880000	255,255,0	1.6131	0.096711	0.091768	0.81985	0.85662
11	47960000	48150000	11	47960000	48150000	255,255,0	1.0381	0.093717	0.093961	0.58889	0.65556
11	59290000	59580000	11	59290000	59580000	255,255,0	1.0406	0.090763	0.095267	0.78571	0.5
11	129240000	129620000	11	129240000	129620000	255,255,0	1.3987	0.079911	0.10587	0.83915	0.69594
11	61010000	61200000	11	61010000	61200000	255,255,0	1.0901	0.10362	0.080952	0.62222	0.7
11	64550000	64890000	11	64550000	64890000	255,255,0	1.374	0.10116	0.083095	0.83045	0.66436
11	122730000	122930000	11	122730000	122930000	255,255,0	1.2891	0.074882	0.10908	0.69	0.73
11	119610000	119980000	11	119610000	119980000	255,255,0	0.8592	0.078162	0.10542	0.5125	0.57363
11	63760000	63930000	11	63760000	63930000	255,255,0	1.1604	0.075504	0.10749	0.64738	0.67207
11	85350000	85560000	11	85350000	85560000	255,255,0	1.2568	0.11233	0.069896	0.77273	0.64545
11	86140000	86540000	11	86140000	86540000	255,255,0	1.6481	0.092386	0.089469	0.8425	0.8625
11	109810000	110000000	11	109810000	110000000	255,255,0	1.1558	0.11191	0.068536	0.65556	0.65556
11	124500000	124740000	11	124500000	124740000	255,255,0	1.2671	0.098241	0.082083	0.77083	0.67361
11	94340000	94610000	11	94340000	94610000	255,255,0	1.2454	0.1018	0.078108	0.7967	0.74176
11	130300000	130750000	11	130300000	130750000	255,255,0	1.7896	0.087927	0.091824	0.83004	0.92292
11	76900000	77340000	11	76900000	77340000	255,255,0	1.7453	0.087357	0.09194	0.86157	0.86157
11	61200000	61430000	11	61200000	61430000	255,255,0	1.3474	0.088312	0.090566	0.82576	0.65909
11	92660000	92940000	11	92660000	92940000	255,255,0	1.3752	0.078995	0.099871	0.81122	0.84184
11	82410000	82600000	11	82410000	82600000	255,255,0	1.2631	0.092632	0.086057	0.7	0.74444
11	118530000	118870000	11	118530000	118870000	255,255,0	1.3267	0.095099	0.083511	0.77509	0.69896
11	33380000	33730000	11	33380000	33730000	255,255,0	1.4927	0.07872	0.099653	0.78105	0.78105
11	36310000	36530000	11	36310000	36530000	255,255,0	1.6937	0.079419	0.098923	0.82645	0.82645
11	102150000	102530000	11	102150000	102530000	255,255,0	1.2608	0.093759	0.084511	0.68698	0.8144
11	33860000	34010000	11	33860000	34010000	255,255,0	1.0976	0.096731	0.081338	0.625	0.55357
11	46890000	47180000	11	46890000	47180000	255,255,0	1.5658	0.10441	0.073484	0.76667	0.85238
11	17750000	18010000	11	17750000	18010000	255,255,0	1.3113	0.085266	0.092158	0.68639	0.81657
11	129790000	130020000	11	129790000	130020000	255,255,0	1.3786	0.076991	0.1001	0.7803	0.82576
11	72160000	72410000	11	72160000	72410000	255,255,0	1.2512	0.085206	0.091775	0.71154	0.69872
11	22650000	22850000	11	22650000	22850000	255,255,0	0.98217	0.073195	0.10376	0.53	0.67
11	63530000	63730000	11	63530000	63730000	255,255,0	0.98905	0.079928	0.096739	0.57	0.65
11	120200000	120360000	11	120200000	120360000	255,255,0	1.1369	0.081366	0.09464	0.63281	0.67188
11	19950000	20150000	11	19950000	20150000	255,255,0	1.4364	0.078412	0.097216	0.75	0.79
11	540000	800000	11	540000	800000	255,255,0	1.379	0.08371	0.090516	0.74556	0.80473
11	122100000	122410000	11	122100000	122410000	255,255,0	1.5111	0.074175	0.099909	0.77917	0.85417
11	44950000	45130000	11	44950000	45130000	255,255,0	1.4162	0.09492	0.079031	0.74074	0.74074
11	75890000	76050000	11	75890000	76050000	255,255,0	1.0319	0.085256	0.088181	0.57812	0.54688
11	34580000	34930000	11	34580000	34930000	255,255,0	1.7563	0.088051	0.084985	0.82026	0.89216
11	110060000	110300000	11	110060000	110300000	255,255,0	1.2973	0.07953	0.09337	0.60417	0.79861
11	72570000	72880000	11	72570000	72880000	255,255,0	1.4276	0.077383	0.095123	0.74583	0.77083
11	124260000	124470000	11	124260000	124470000	255,255,0	1.2769	0.078064	0.094051	0.68182	0.79091
11	116730000	116980000	11	116730000	116980000	255,255,0	1.5084	0.091524	0.080321	0.75	0.86538
11	126150000	126340000	11	126150000	126340000	255,255,0	1.0658	0.10293	0.068721	0.7	0.61111
11	46380000	46660000	11	46380000	46660000	255,255,0	1.0079	0.10141	0.06919	0.65816	0.51531
11	125540000	125750000	11	125540000	125750000	255,255,0	1.2638	0.087808	0.082688	0.71818	0.77273
11	93920000	94170000	11	93920000	94170000	255,255,0	1.0303	0.081875	0.08768	0.71154	0.64744
11	105740000	105950000	11	105740000	105950000	255,255,0	0.93851	0.078208	0.091283	0.57273	0.62727
11	34380000	34530000	11	34380000	34530000	255,255,0	0.97375	0.075047	0.094249	0.58929	0.51786
11	93630000	93890000	11	93630000	93890000	255,255,0	1.3591	0.086911	0.082294	0.84024	0.76923
11	33180000	33370000	11	33180000	33370000	255,255,0	1.3328	0.094528	0.07444	0.67778	0.74444
11	47190000	47400000	11	47190000	47400000	255,255,0	1.2205	0.081967	0.086886	0.73636	0.64545
11	117670000	117940000	11	117670000	117940000	255,255,0	1.3156	0.084759	0.082673	0.71978	0.74176
11	12060000	12310000	11	12060000	12310000	255,255,0	1.4834	0.064011	0.10326	0.73718	0.85256
11	75110000	75260000	11	75110000	75260000	255,255,0	0.93304	0.075059	0.091159	0.51786	0.55357
11	129630000	129780000	11	129630000	129780000	255,255,0	0.99259	0.10962	0.056276	0.625	0.58929
11	63950000	64120000	11	63950000	64120000	255,255,0	1.1466	0.092535	0.072447	0.68056	0.65278
11	66450000	66610000	11	66450000	66610000	255,255,0	1.1151	0.085798	0.078552	0.60938	0.67188
11	67580000	67750000	11	67580000	67750000	255,255,0	1.1261	0.08706	0.077016	0.68056	0.65278
11	61920000	62150000	11	61920000	62150000	255,255,0	1.4203	0.096335	0.066555	0.76515	0.7803
11	128980000	129210000	11	128980000	129210000	255,255,0	1.3074	0.083853	0.077943	0.68939	0.81061
11	88030000	88280000	11	88030000	88280000	255,255,0	1.2617	0.067248	0.093649	0.60897	0.82692
11	19580000	19760000	11	19580000	19760000	255,255,0	1.3387	0.10593	0.054766	0.74074	0.71605
11	95780000	96130000	11	95780000	96130000	255,255,0	1.4679	0.066784	0.093831	0.70915	0.92484
11	107420000	107590000	11	107420000	107590000	255,255,0	0.96692	0.096672	0.063411	0.65278	0.51389
11	45390000	45670000	11	45390000	45670000	255,255,0	1.2066	0.07013	0.089429	0.84184	0.55612
11	111320000	111460000	11	111320000	111460000	255,255,0	0.98072	0.09192	0.067205	0.57143	0.53061
11	125030000	125280000	11	125030000	125280000	255,255,0	1.139	0.067846	0.09119	0.66026	0.72436
11	111740000	111920000	11	111740000	111920000	255,255,0	1.0584	0.090551	0.068173	0.66667	0.51852
11	7530000	7710000	11	7530000	7710000	255,255,0	1.1481	0.06346	0.095055	0.61728	0.74074
11	123600000	123930000	11	123600000	123930000	255,255,0	1.0465	0.091907	0.066533	0.79044	0.51838
11	10410000	10770000	11	10410000	10770000	255,255,0	1.761	0.082225	0.076023	0.84259	0.92901
11	13210000	13390000	11	13210000	13390000	255,255,0	1.1266	0.076762	0.081192	0.71605	0.59259
11	12970000	13210000	11	12970000	13210000	255,255,0	1.5408	0.087751	0.069572	0.84028	0.79861
11	35230000	35430000	11	35230000	35430000	255,255,0	1.4598	0.065637	0.09139	0.75	0.77
11	44640000	44940000	11	44640000	44940000	255,255,0	1.4149	0.072828	0.083643	0.77333	0.8
11	70050000	70260000	11	70050000	70260000	255,255,0	0.91814	0.075745	0.080621	0.53636	0.55455
11	125310000	125490000	11	125310000	125490000	255,255,0	0.98646	0.077329	0.078667	0.59259	0.61728
11	22410000	22570000	11	22410000	22570000	255,255,0	0.99154	0.076811	0.078916	0.61228	0.60311
11	68370000	68640000	11	68370000	68640000	255,255,0	0.97184	0.089182	0.06654	0.68681	0.54396
11	17400000	17560000	11	17400000	17560000	255,255,0	1.0841	0.075762	0.079311	0.60938	0.67188
11	32050000	32200000	11	32050000	32200000	255,255,0	1.0226	0.070271	0.084444	0.51786	0.625
11	130070000	130290000	11	130070000	130290000	255,255,0	1.3636	0.081773	0.07135	0.82645	0.79339
11	112160000	112440000	11	112160000	112440000	255,255,0	1.1077	0.082657	0.069808	0.77041	0.61735
11	10800000	11050000	11	10800000	11050000	255,255,0	1.2491	0.099096	0.052284	0.83974	0.58333
11	65120000	65310000	11	65120000	65310000	255,255,0	1.2603	0.070362	0.081	0.74444	0.67778
11	13980000	14270000	11	13980000	14270000	255,255,0	1.2311	0.065285	0.085381	0.5	0.87143
11	124830000	125020000	11	124830000	125020000	255,255,0	1.174	0.080174	0.070371	0.7	0.72222
11	127690000	127900000	11	127690000	127900000	255,255,0	0.99717	0.078978	0.071446	0.59091	0.64545
11	95560000	95770000	11	95560000	95770000	255,255,0	1.0273	0.10708	0.043129	0.79091	0.55455
11	73120000	73380000	11	73120000	73380000	255,255,0	1.5383	0.084697	0.065354	0.7929	0.81657
11	45130000	45360000	11	45130000	45360000	255,255,0	1.4927	0.070554	0.079025	0.7803	0.84091
11	8700000	8980000	11	8700000	8980000	255,255,0	1.2613	0.087355	0.060644	0.7398	0.7602
11	74170000	74300000	11	74170000	74300000	255,255,0	0.8999	0.059223	0.088055	0.5	0.5
11	56870000	57050000	11	56870000	57050000	255,255,0	0.99396	0.060037	0.087186	0.54321	0.66667
11	71720000	71910000	11	71720000	71910000	255,255,0	1.2395	0.071334	0.075679	0.7	0.7
11	32970000	33140000	11	32970000	33140000	255,255,0	0.93652	0.05517	0.091534	0.50781	0.57448
11	36560000	36710000	11	36560000	36710000	255,255,0	0.96799	0.10887	0.037119	0.58929	0.51786
11	100550000	100730000	11	100550000	100730000	255,255,0	1.1706	0.070704	0.075155	0.64198	0.74074
11	131740000	132020000	11	131740000	132020000	255,255,0	1.3763	0.084498	0.061004	0.72959	0.85204
11	44310000	44560000	11	44310000	44560000	255,255,0	1.412	0.0783	0.067089	0.76011	0.81534
11	75610000	75860000	11	75610000	75860000	255,255,0	1.4501	0.062455	0.081927	0.8141	0.76282
11	16800000	16960000	11	16800000	16960000	255,255,0	1.0705	0.095351	0.048475	0.67188	0.57812
11	103800000	104030000	11	103800000	104030000	255,255,0	1.0303	0.054041	0.089698	0.58333	0.73485
11	19330000	19570000	11	19330000	19570000	255,255,0	1.3598	0.068062	0.075369	0.65972	0.85417
11	44120000	44290000	11	44120000	44290000	255,255,0	1.0009	0.070502	0.071945	0.56944	0.625
11	34180000	34380000	11	34180000	34380000	255,255,0	1.4104	0.070742	0.070675	0.77	0.73
11	62160000	62330000	11	62160000	62330000	255,255,0	1.1443	0.076523	0.064753	0.70833	0.59722
11	118930000	119210000	11	118930000	119210000	255,255,0	1.2003	0.071533	0.068635	0.75	0.66837
11	67980000	68220000	11	67980000	68220000	255,255,0	1.1149	0.070373	0.069619	0.60417	0.72917
11	17240000	17390000	11	17240000	17390000	255,255,0	0.89918	0.076925	0.062848	0.58929	0.51786
11	72410000	72560000	11	72410000	72560000	255,255,0	0.87683	0.073271	0.066377	0.51786	0.51786
11	113170000	113410000	11	113170000	113410000	255,255,0	1.5544	0.091708	0.047834	0.84028	0.72917
11	65430000	65630000	11	65430000	65630000	255,255,0	1.1302	0.07708	0.062112	0.69	0.65
11	43890000	44100000	11	43890000	44100000	255,255,0	1.2143	0.074128	0.064615	0.62727	0.73636
11	73670000	73940000	11	73670000	73940000	255,255,0	1.1834	0.073313	0.06421	0.77473	0.58791
11	67370000	67570000	11	67370000	67570000	255,255,0	0.94058	0.056935	0.080246	0.55949	0.64513
11	111950000	112150000	11	111950000	112150000	255,255,0	0.90407	0.070303	0.065958	0.55	0.57
11	9180000	9470000	11	9180000	9470000	255,255,0	1.0267	0.061789	0.073768	0.63333	0.65238
11	119990000	120190000	11	119990000	120190000	255,255,0	1.1253	0.065095	0.070188	0.71	0.65
11	112990000	113170000	11	112990000	113170000	255,255,0	0.98746	0.027279	0.10759	0.52222	0.62222
11	3690000	3840000	11	3690000	3840000	255,255,0	0.89338	0.066814	0.068056	0.55357	0.51786
11	119620000	119870000	11	119620000	119870000	255,255,0	0.94949	0.060855	0.073914	0.64744	0.54487
11	9780000	10010000	11	9780000	10010000	255,255,0	0.92695	0.06938	0.065103	0.67424	0.52273
11	73400000	73640000	11	73400000	73640000	255,255,0	1.3288	0.06813	0.065277	0.74306	0.74306
11	118020000	118230000	11	118020000	118230000	255,255,0	1.1177	0.078936	0.053476	0.73636	0.59091
11	13500000	13730000	11	13500000	13730000	255,255,0	1.0466	0.067946	0.06438	0.56818	0.70455
11	12690000	12920000	11	12690000	12920000	255,255,0	1.4085	0.045594	0.085879	0.76515	0.82576
11	106020000	106180000	11	106020000	106180000	255,255,0	0.80354	0.086813	0.043939	0.54688	0.51562
11	66620000	66810000	11	66620000	66810000	255,255,0	1.079	0.072701	0.057673	0.61111	0.7
11	8990000	9170000	11	8990000	9170000	255,255,0	1.166	0.072216	0.057799	0.71605	0.69136
11	18550000	18780000	11	18550000	18780000	255,255,0	1.1842	0.063099	0.066796	0.68939	0.76515
11	123170000	123370000	11	123170000	123370000	255,255,0	0.93737	0.058475	0.070277	0.67	0.51
11	113420000	113610000	11	113420000	113610000	255,255,0	1.1278	0.041092	0.087655	0.63333	0.7
11	6540000	6720000	11	6540000	6720000	255,255,0	1.1051	0.039257	0.086341	0.61728	0.71605
11	16960000	17100000	11	16960000	17100000	255,255,0	0.88556	0.046268	0.079117	0.53061	0.57143
11	115200000	115380000	11	115200000	115380000	255,255,0	1.1695	0.067706	0.057322	0.69136	0.66667
11	86320000	86530000	11	86320000	86530000	255,255,0	1.1758	0.039268	0.085284	0.55455	0.79091
11	12380000	12550000	11	12380000	12550000	255,255,0	0.93115	0.097974	0.026058	0.65278	0.51389
11	31110000	31260000	11	31110000	31260000	255,255,0	0.89433	0.079022	0.043536	0.51786	0.58929
11	17600000	17750000	11	17600000	17750000	255,255,0	0.82046	0.065154	0.05696	0.53373	0.53373
11	118240000	118410000	11	118240000	118410000	255,255,0	1.0582	0.061771	0.060257	0.65278	0.59722
11	71960000	72150000	11	71960000	72150000	255,255,0	1.1991	0.043976	0.077938	0.65556	0.72222
11	74310000	74460000	11	74310000	74460000	255,255,0	1.071	0.065348	0.056325	0.625	0.58929
11	128510000	128710000	11	128510000	128710000	255,255,0	1.1242	0.03947	0.081369	0.67	0.71
11	6390000	6530000	11	6390000	6530000	255,255,0	0.90033	0.074216	0.046097	0.57143	0.53061
11	65630000	65780000	11	65630000	65780000	255,255,0	0.91044	0.067015	0.051761	0.58929	0.51786
11	19770000	19930000	11	19770000	19930000	255,255,0	0.91782	0.041202	0.077323	0.51562	0.60938
11	11330000	11660000	11	11330000	11660000	255,255,0	0.84053	0.051756	0.06491	0.5625	0.55515
11	63240000	63400000	11	63240000	63400000	255,255,0	1.026	0.067447	0.047667	0.64062	0.60938
11	19090000	19280000	11	19090000	19280000	255,255,0	0.92343	0.052339	0.062766	0.63333	0.54444
11	47470000	47630000	11	47470000	47630000	255,255,0	0.88633	0.069368	0.045479	0.54688	0.54688
11	66840000	67010000	11	66840000	67010000	255,255,0	1.1506	0.055536	0.058773	0.70833	0.65278
11	101910000	102140000	11	101910000	102140000	255,255,0	1.0766	0.051595	0.060321	0.67424	0.70455
11	67770000	67980000	11	67770000	67980000	255,255,0	1.1521	0.055215	0.055866	0.73636	0.66364
11	119350000	119530000	11	119350000	119530000	255,255,0	0.92684	0.055662	0.054414	0.61728	0.51852
11	86160000	86320000	11	86160000	86320000	255,255,0	0.92662	0.073412	0.036018	0.60938	0.54688
